location,year,ethanol_beer_gallons_per_capita,ethanol_wine_gallons_per_capita,ethanol_spirit_gallons_per_capita,ethanol_all_drinks_gallons_per_capita
wisconsin,1986,1.8800000000000001,0.33999999999999997,0.96,3.18
wisconsin,1985,1.83,0.32,1.06,3.2
wisconsin,1984,1.87,0.31,1.03,3.21
wisconsin,1983,1.94,0.33999999999999997,1.07,3.3499999999999996
wisconsin,1982,1.95,0.3,1.05,3.3
wisconsin,1981,1.96,0.32,1.21,3.48
wisconsin,1980,1.95,0.31,1.1900000000000002,3.4499999999999997
wisconsin,1979,1.92,0.28,1.1900000000000002,3.3899999999999997
wisconsin,1978,1.83,0.28,1.2,3.3099999999999996
wisconsin,1977,1.81,0.27,1.28,3.3699999999999997
wyoming,2016,1.1800000000000002,0.32,1.1700000000000002,2.67
wyoming,2015,1.24,0.31,1.1800000000000002,2.74
wyoming,2014,1.25,0.31,1.1600000000000001,2.72
wyoming,2013,1.24,0.29000000000000004,1.1300000000000001,2.67
wyoming,2012,1.32,0.28,1.1300000000000001,2.73
wyoming,2011,1.29,0.27,1.1,2.66
wyoming,2010,1.33,0.27,1.06,2.66
wyoming,2009,1.4,0.27,1.06,2.73
wyoming,2008,1.5,0.27,1.09,2.8699999999999997
wyoming,2007,1.46,0.27,1.07,2.8
wyoming,2006,1.44,0.26,1.03,2.72
wyoming,2005,1.2,0.25,0.96,2.4099999999999997
wyoming,2004,1.42,0.24000000000000002,0.92,2.58
wyoming,2003,1.7,0.23,0.9,2.84
wyoming,2002,1.46,0.23,0.88,2.57
wyoming,2001,1.44,0.22,0.88,2.53
wyoming,2000,1.42,0.22,0.8600000000000001,2.5
wyoming,1999,1.41,0.22,0.8400000000000001,2.4699999999999998
wyoming,1998,1.37,0.17,0.81,2.36
wyoming,1997,1.41,0.17,0.81,2.4
wyoming,1996,1.35,0.17,0.81,2.3299999999999996
wyoming,1995,1.34,0.16,0.8,2.29
wyoming,1994,1.42,0.18,0.8300000000000001,2.4299999999999997
wyoming,1993,1.4,0.19,0.8600000000000001,2.4499999999999997
wyoming,1992,1.44,0.2,0.91,2.56
wyoming,1991,1.45,0.2,0.9,2.56
wyoming,1990,1.48,0.22,0.93,2.63
wyoming,1989,1.41,0.23,0.8600000000000001,2.5
wyoming,1988,1.45,0.24000000000000002,0.8700000000000001,2.56
wyoming,1987,1.51,0.25,0.9,2.66
wyoming,1986,1.51,0.27,0.96,2.73
wyoming,1985,1.59,0.25,1.05,2.8899999999999997
wyoming,1984,1.61,0.23,1.06,2.8899999999999997
wyoming,1983,1.6800000000000002,0.22,1.11,3.01
wyoming,1982,1.78,0.24000000000000002,1.2,3.22
wyoming,1981,1.91,0.24000000000000002,1.27,3.4299999999999997
wyoming,1980,1.85,0.24000000000000002,1.32,3.4099999999999997
wyoming,1979,1.86,0.22,1.3,3.3899999999999997
wyoming,1978,1.81,0.22,1.35,3.38
wyoming,1977,1.78,0.2,1.31,3.29
northeast region,2016,1.03,0.52,0.8600000000000001,2.42
northeast region,2015,1.03,0.51,0.8400000000000001,2.3899999999999997
northeast region,2014,1.03,0.53,0.8400000000000001,2.3899999999999997
northeast region,2013,1.05,0.52,0.8300000000000001,2.4
northeast region,2012,1.06,0.51,0.8200000000000001,2.3899999999999997
northeast region,2011,1.05,0.5,0.8,2.36
northeast region,2010,1.06,0.49,0.7799999999999999,2.3299999999999996
northeast region,2009,1.07,0.48000000000000004,0.77,2.3099999999999996
northeast region,2008,1.09,0.47000000000000003,0.76,2.3099999999999996
northeast region,2007,1.09,0.47000000000000003,0.75,2.3099999999999996
northeast region,2006,1.07,0.45,0.73,2.25
northeast region,2005,1.07,0.44,0.72,2.22
northeast region,2004,1.07,0.43000000000000005,0.7,2.2
northeast region,2003,1.08,0.41000000000000003,0.6799999999999999,2.17
northeast region,2002,1.1,0.4,0.6599999999999999,2.16
northeast region,2001,1.1,0.38,0.64,2.13
northeast region,2000,1.08,0.38,0.6599999999999999,2.12
northeast region,1999,1.07,0.38,0.63,2.08
northeast region,1998,1.07,0.37,0.61,2.05
northeast region,1997,1.07,0.36,0.63,2.06
northeast region,1996,1.07,0.36,0.64,2.06
northeast region,1995,1.11,0.35,0.64,2.11
northeast region,1994,1.11,0.33999999999999997,0.6699999999999999,2.12
northeast region,1993,1.1300000000000001,0.33999999999999997,0.6799999999999999,2.15
northeast region,1992,1.1400000000000001,0.35,0.72,2.21
northeast region,1991,1.1900000000000002,0.33999999999999997,0.73,2.2600000000000002
northeast region,1990,1.23,0.38,0.8,2.4099999999999997
northeast region,1989,1.22,0.39,0.8400000000000001,2.44
northeast region,1988,1.25,0.4,0.8600000000000001,2.51
northeast region,1987,1.25,0.43000000000000005,0.91,2.59
northeast region,1986,1.24,0.44,0.93,2.62
northeast region,1985,1.25,0.43000000000000005,0.98,2.66
northeast region,1984,1.25,0.43000000000000005,1.01,2.7
northeast region,1983,1.31,0.43000000000000005,1.03,2.7600000000000002
northeast region,1982,1.31,0.43000000000000005,1.06,2.8
northeast region,1981,1.31,0.42000000000000004,1.07,2.8
northeast region,1980,1.33,0.4,1.09,2.8299999999999996
northeast region,1979,1.29,0.38,1.09,2.7600000000000002
northeast region,1978,1.26,0.36,1.1,2.73
northeast region,1977,1.25,0.33999999999999997,1.1,2.69
midwest region,2016,1.1400000000000001,0.35,0.8700000000000001,2.3699999999999997
midwest region,2015,1.1500000000000001,0.35,0.8600000000000001,2.36
midwest region,2014,1.1600000000000001,0.33999999999999997,0.8400000000000001,2.3499999999999996
midwest region,2013,1.1700000000000002,0.33999999999999997,0.8300000000000001,2.34
midwest region,2012,1.2,0.32999999999999996,0.8200000000000001,2.3499999999999996
midwest region,2011,1.2,0.32,0.7899999999999999,2.3099999999999996
midwest region,2010,1.23,0.3,0.77,2.3
midwest region,2009,1.25,0.3,0.76,2.32
midwest region,2008,1.27,0.29000000000000004,0.76,2.3299999999999996
midwest region,2007,1.28,0.3,0.74,2.32
midwest region,2006,1.27,0.28,0.72,2.27
midwest region,2005,1.27,0.27,0.71,2.25
midwest region,2004,1.28,0.26,0.6799999999999999,2.22
midwest region,2003,1.28,0.26,0.6799999999999999,2.23
midwest region,2002,1.3,0.25,0.64,2.19
midwest region,2001,1.29,0.23,0.65,2.17
midwest region,2000,1.29,0.24000000000000002,0.63,2.16
midwest region,1999,1.29,0.24000000000000002,0.63,2.15
midwest region,1998,1.28,0.23,0.63,2.14
midwest region,1997,1.26,0.23,0.62,2.11
midwest region,1996,1.28,0.23,0.62,2.12
midwest region,1995,1.29,0.22,0.62,2.12
midwest region,1994,1.3,0.22,0.63,2.14
midwest region,1993,1.3,0.22,0.6699999999999999,2.18
midwest region,1992,1.31,0.23,0.6799999999999999,2.21
midwest region,1991,1.35,0.23,0.6699999999999999,2.25
midwest region,1990,1.3800000000000001,0.26,0.74,2.3699999999999997
midwest region,1989,1.36,0.26,0.72,2.3499999999999996
midwest region,1988,1.3800000000000001,0.29000000000000004,0.75,2.4099999999999997
midwest region,1987,1.3800000000000001,0.3,0.77,2.4499999999999997
midwest region,1986,1.3800000000000001,0.3,0.7799999999999999,2.46
midwest region,1985,1.37,0.28,0.8400000000000001,2.4899999999999998
midwest region,1984,1.4,0.27,0.8400000000000001,2.52
midwest region,1983,1.42,0.25,0.8700000000000001,2.54
midwest region,1982,1.42,0.27,0.88,2.57
midwest region,1981,1.42,0.26,0.93,2.61
midwest region,1980,1.42,0.24000000000000002,0.96,2.63
midwest region,1979,1.4,0.23,0.9500000000000001,2.58
midwest region,1978,1.35,0.22,0.9500000000000001,2.52
midwest region,1977,1.32,0.21000000000000002,0.96,2.4899999999999998
south region,2016,1.11,0.37,0.7899999999999999,2.27
south region,2015,1.12,0.36,0.77,2.24
south region,2014,1.11,0.35,0.75,2.22
south region,2013,1.1600000000000001,0.33999999999999997,0.74,2.24
south region,2012,1.1800000000000002,0.33999999999999997,0.73,2.25
south region,2011,1.1600000000000001,0.32999999999999996,0.71,2.21
south region,2010,1.1700000000000002,0.32,0.7,2.19
south region,2009,1.21,0.31,0.69,2.21
south region,2008,1.24,0.31,0.6799999999999999,2.23
south region,2007,1.26,0.31,0.6799999999999999,2.24
south region,2006,1.27,0.3,0.6699999999999999,2.23
south region,2005,1.26,0.29000000000000004,0.65,2.2
south region,2004,1.27,0.29000000000000004,0.64,2.19
south region,2003,1.27,0.27,0.64,2.18
south region,2002,1.28,0.26,0.62,2.16
south region,2001,1.29,0.25,0.6,2.14
south region,2000,1.3,0.25,0.61,2.17
south region,1999,1.3,0.25,0.6,2.15
south region,1998,1.3,0.24000000000000002,0.6,2.13
south region,1997,1.3,0.23,0.6,2.13
south region,1996,1.3,0.23,0.61,2.15
south region,1995,1.29,0.22,0.61,2.12
south region,1994,1.31,0.22,0.64,2.16
south region,1993,1.33,0.22,0.6599999999999999,2.2
south region,1992,1.33,0.23,0.69,2.2600000000000002
south region,1991,1.31,0.23,0.69,2.23
south region,1990,1.36,0.26,0.74,2.36
south region,1989,1.33,0.26,0.74,2.3299999999999996
south region,1988,1.34,0.27,0.74,2.3499999999999996
south region,1987,1.34,0.27,0.77,2.3899999999999997
south region,1986,1.36,0.28,0.7899999999999999,2.4299999999999997
south region,1985,1.34,0.27,0.8600000000000001,2.4699999999999998
south region,1984,1.34,0.27,0.9,2.51
south region,1983,1.36,0.25,0.91,2.52
south region,1982,1.37,0.23,0.9400000000000001,2.54
south region,1981,1.36,0.24000000000000002,0.98,2.58
south region,1980,1.3,0.23,0.97,2.5
south region,1979,1.27,0.2,0.99,2.46
south region,1978,1.25,0.19,1,2.44
south region,1977,1.21,0.19,0.98,2.3699999999999997
west region,2016,1.03,0.55,0.8400000000000001,2.42
west region,2015,1.05,0.52,0.8200000000000001,2.38
west region,2014,1.06,0.55,0.8,2.4099999999999997
west region,2013,1.04,0.55,0.81,2.4099999999999997
west region,2012,1.05,0.5700000000000001,0.81,2.42
west region,2011,1.04,0.54,0.7799999999999999,2.36
west region,2010,1.06,0.48000000000000004,0.76,2.3099999999999996
west region,2009,1.11,0.52,0.76,2.38
west region,2008,1.1500000000000001,0.51,0.76,2.42
west region,2007,1.1700000000000002,0.49,0.76,2.42
west region,2006,1.1300000000000001,0.51,0.76,2.4
west region,2005,1.1400000000000001,0.5,0.73,2.36
west region,2004,1.1700000000000002,0.48000000000000004,0.71,2.3499999999999996
west region,2003,1.1700000000000002,0.46,0.69,2.32
west region,2002,1.1800000000000002,0.44,0.6799999999999999,2.3
west region,2001,1.1900000000000002,0.43000000000000005,0.6799999999999999,2.3
west region,2000,1.21,0.43000000000000005,0.6799999999999999,2.32
west region,1999,1.2,0.43000000000000005,0.65,2.29
west region,1998,1.1900000000000002,0.43000000000000005,0.64,2.2600000000000002
west region,1997,1.2,0.44,0.65,2.3
west region,1996,1.22,0.43000000000000005,0.6699999999999999,2.32
west region,1995,1.23,0.4,0.6599999999999999,2.29
west region,1994,1.2,0.41000000000000003,0.7,2.3099999999999996
west region,1993,1.26,0.42000000000000004,0.72,2.3899999999999997
west region,1992,1.33,0.45,0.76,2.54
west region,1991,1.3,0.44,0.76,2.5
west region,1990,1.37,0.5,0.8400000000000001,2.71
west region,1989,1.35,0.51,0.8400000000000001,2.69
west region,1988,1.36,0.56,0.8600000000000001,2.79
west region,1987,1.3800000000000001,0.62,0.89,2.8899999999999997
west region,1986,1.3900000000000001,0.65,0.92,2.96
west region,1985,1.37,0.65,0.99,3.01
west region,1984,1.4,0.61,1.03,3.04
west region,1983,1.42,0.61,1.07,3.1
west region,1982,1.44,0.59,1.1,3.13
west region,1981,1.49,0.6,1.1600000000000001,3.24
west region,1980,1.47,0.59,1.1900000000000002,3.24
west region,1979,1.45,0.56,1.2,3.22
west region,1978,1.3900000000000001,0.55,1.23,3.18
west region,1977,1.35,0.53,1.2,3.08
us total,2016,1.08,0.44,0.8300000000000001,2.3499999999999996
us total,2015,1.09,0.42000000000000004,0.81,2.3299999999999996
us total,2014,1.1,0.43000000000000005,0.8,2.32
us total,2013,1.12,0.42000000000000004,0.7899999999999999,2.3299999999999996
us total,2012,1.1300000000000001,0.42000000000000004,0.7799999999999999,2.34
us total,2011,1.12,0.41000000000000003,0.76,2.29
us total,2010,1.1400000000000001,0.38,0.74,2.2600000000000002
us total,2009,1.1700000000000002,0.39,0.73,2.29
us total,2008,1.2,0.38,0.73,2.3099999999999996
us total,2007,1.21,0.38,0.72,2.3099999999999996
us total,2006,1.2,0.37,0.71,2.2800000000000002
us total,2005,1.2,0.36,0.7,2.25
us total,2004,1.21,0.35,0.6799999999999999,2.24
us total,2003,1.21,0.33999999999999997,0.6699999999999999,2.22
us total,2002,1.23,0.32999999999999996,0.64,2.2
us total,2001,1.23,0.31,0.64,2.18
us total,2000,1.23,0.31,0.64,2.19
us total,1999,1.23,0.31,0.63,2.17
us total,1998,1.22,0.3,0.62,2.15
us total,1997,1.22,0.3,0.62,2.15
us total,1996,1.23,0.3,0.63,2.16
us total,1995,1.24,0.29000000000000004,0.63,2.15
us total,1994,1.25,0.28,0.65,2.18
us total,1993,1.26,0.28,0.6799999999999999,2.23
us total,1992,1.29,0.3,0.71,2.3
us total,1991,1.29,0.3,0.71,2.3
us total,1990,1.34,0.32999999999999996,0.77,2.4499999999999997
us total,1989,1.32,0.33999999999999997,0.7799999999999999,2.4299999999999997
us total,1988,1.33,0.36,0.7899999999999999,2.4899999999999998
us total,1987,1.34,0.38,0.8300000000000001,2.55
us total,1986,1.35,0.39,0.8400000000000001,2.58
us total,1985,1.33,0.38,0.91,2.62
us total,1984,1.35,0.37,0.9400000000000001,2.65
us total,1983,1.37,0.36,0.96,2.69
us total,1982,1.3800000000000001,0.36,0.98,2.72
us total,1981,1.3900000000000001,0.35,1.02,2.7600000000000002
us total,1980,1.37,0.33999999999999997,1.04,2.75
us total,1979,1.34,0.31,1.04,2.7
us total,1978,1.3,0.3,1.05,2.66
us total,1977,1.27,0.29000000000000004,1.04,2.6
