State,State Code,Year,Year Code,Month,Month Code,Deaths
Michigan,26,2008,2008,"Jan., 2008",2008/01,45
Michigan,26,2008,2008,"Feb., 2008",2008/02,54
Michigan,26,2008,2008,"Mar., 2008",2008/03,52
Michigan,26,2008,2008,"Apr., 2008",2008/04,48
Michigan,26,2008,2008,"May, 2008",2008/05,46
Michigan,26,2008,2008,"Jun., 2008",2008/06,42
Michigan,26,2008,2008,"Jul., 2008",2008/07,42
Michigan,26,2008,2008,"Aug., 2008",2008/08,40
Michigan,26,2008,2008,"Sep., 2008",2008/09,43
Michigan,26,2008,2008,"Oct., 2008",2008/10,49
Michigan,26,2008,2008,"Nov., 2008",2008/11,55
Michigan,26,2008,2008,"Dec., 2008",2008/12,54
Michigan,26,2009,2009,"Jan., 2009",2009/01,55
Michigan,26,2009,2009,"Feb., 2009",2009/02,44
Michigan,26,2009,2009,"Mar., 2009",2009/03,41
Michigan,26,2009,2009,"Apr., 2009",2009/04,54
Michigan,26,2009,2009,"May, 2009",2009/05,56
Michigan,26,2009,2009,"Jun., 2009",2009/06,50
Michigan,26,2009,2009,"Jul., 2009",2009/07,48
Michigan,26,2009,2009,"Aug., 2009",2009/08,49
Michigan,26,2009,2009,"Sep., 2009",2009/09,46
Michigan,26,2009,2009,"Oct., 2009",2009/10,50
Michigan,26,2009,2009,"Nov., 2009",2009/11,45
Michigan,26,2009,2009,"Dec., 2009",2009/12,37
Michigan,26,2010,2010,"Jan., 2010",2010/01,46
Michigan,26,2010,2010,"Feb., 2010",2010/02,49
Michigan,26,2010,2010,"Mar., 2010",2010/03,53
Michigan,26,2010,2010,"Apr., 2010",2010/04,45
Michigan,26,2010,2010,"May, 2010",2010/05,66
Michigan,26,2010,2010,"Jun., 2010",2010/06,49
Michigan,26,2010,2010,"Jul., 2010",2010/07,52
Michigan,26,2010,2010,"Aug., 2010",2010/08,35
Michigan,26,2010,2010,"Sep., 2010",2010/09,58
Michigan,26,2010,2010,"Oct., 2010",2010/10,57
Michigan,26,2010,2010,"Nov., 2010",2010/11,41
Michigan,26,2010,2010,"Dec., 2010",2010/12,50
Michigan,26,2011,2011,"Jan., 2011",2011/01,48
Michigan,26,2011,2011,"Feb., 2011",2011/02,46
Michigan,26,2011,2011,"Mar., 2011",2011/03,52
Michigan,26,2011,2011,"Apr., 2011",2011/04,57
Michigan,26,2011,2011,"May, 2011",2011/05,52
Michigan,26,2011,2011,"Jun., 2011",2011/06,43
Michigan,26,2011,2011,"Jul., 2011",2011/07,60
Michigan,26,2011,2011,"Aug., 2011",2011/08,64
Michigan,26,2011,2011,"Sep., 2011",2011/09,47
Michigan,26,2011,2011,"Oct., 2011",2011/10,48
Michigan,26,2011,2011,"Nov., 2011",2011/11,51
Michigan,26,2011,2011,"Dec., 2011",2011/12,52
Michigan,26,2012,2012,"Jan., 2012",2012/01,51
Michigan,26,2012,2012,"Feb., 2012",2012/02,47
Michigan,26,2012,2012,"Mar., 2012",2012/03,55
Michigan,26,2012,2012,"Apr., 2012",2012/04,55
Michigan,26,2012,2012,"May, 2012",2012/05,54
Michigan,26,2012,2012,"Jun., 2012",2012/06,60
Michigan,26,2012,2012,"Jul., 2012",2012/07,58
Michigan,26,2012,2012,"Aug., 2012",2012/08,47
Michigan,26,2012,2012,"Sep., 2012",2012/09,55
Michigan,26,2012,2012,"Oct., 2012",2012/10,62
Michigan,26,2012,2012,"Nov., 2012",2012/11,32
Michigan,26,2012,2012,"Dec., 2012",2012/12,47
Michigan,26,2013,2013,"Jan., 2013",2013/01,50
Michigan,26,2013,2013,"Feb., 2013",2013/02,39
Michigan,26,2013,2013,"Mar., 2013",2013/03,53
Michigan,26,2013,2013,"Apr., 2013",2013/04,68
Michigan,26,2013,2013,"May, 2013",2013/05,69
Michigan,26,2013,2013,"Jun., 2013",2013/06,62
Michigan,26,2013,2013,"Jul., 2013",2013/07,63
Michigan,26,2013,2013,"Aug., 2013",2013/08,52
Michigan,26,2013,2013,"Sep., 2013",2013/09,54
Michigan,26,2013,2013,"Oct., 2013",2013/10,61
Michigan,26,2013,2013,"Nov., 2013",2013/11,52
Michigan,26,2013,2013,"Dec., 2013",2013/12,51
Michigan,26,2014,2014,"Jan., 2014",2014/01,49
Michigan,26,2014,2014,"Feb., 2014",2014/02,49
Michigan,26,2014,2014,"Mar., 2014",2014/03,43
Michigan,26,2014,2014,"Apr., 2014",2014/04,59
Michigan,26,2014,2014,"May, 2014",2014/05,56
Michigan,26,2014,2014,"Jun., 2014",2014/06,63
Michigan,26,2014,2014,"Jul., 2014",2014/07,52
Michigan,26,2014,2014,"Aug., 2014",2014/08,68
Michigan,26,2014,2014,"Sep., 2014",2014/09,59
Michigan,26,2014,2014,"Oct., 2014",2014/10,48
Michigan,26,2014,2014,"Nov., 2014",2014/11,64
Michigan,26,2014,2014,"Dec., 2014",2014/12,62
Michigan,26,2015,2015,"Jan., 2015",2015/01,60
Michigan,26,2015,2015,"Feb., 2015",2015/02,48
Michigan,26,2015,2015,"Mar., 2015",2015/03,80
Michigan,26,2015,2015,"Apr., 2015",2015/04,44
Michigan,26,2015,2015,"May, 2015",2015/05,68
Michigan,26,2015,2015,"Jun., 2015",2015/06,68
Michigan,26,2015,2015,"Jul., 2015",2015/07,61
Michigan,26,2015,2015,"Aug., 2015",2015/08,51
Michigan,26,2015,2015,"Sep., 2015",2015/09,61
Michigan,26,2015,2015,"Oct., 2015",2015/10,51
Michigan,26,2015,2015,"Nov., 2015",2015/11,48
Michigan,26,2015,2015,"Dec., 2015",2015/12,52
Michigan,26,2016,2016,"Jan., 2016",2016/01,69
Michigan,26,2016,2016,"Feb., 2016",2016/02,46
Michigan,26,2016,2016,"Mar., 2016",2016/03,69
Michigan,26,2016,2016,"Apr., 2016",2016/04,50
Michigan,26,2016,2016,"May, 2016",2016/05,63
Michigan,26,2016,2016,"Jun., 2016",2016/06,68
Michigan,26,2016,2016,"Jul., 2016",2016/07,65
Michigan,26,2016,2016,"Aug., 2016",2016/08,67
Michigan,26,2016,2016,"Sep., 2016",2016/09,58
Michigan,26,2016,2016,"Oct., 2016",2016/10,65
Michigan,26,2016,2016,"Nov., 2016",2016/11,48
Michigan,26,2016,2016,"Dec., 2016",2016/12,49
Minnesota,27,1999,1999,"Jan., 1999",1999/01,21
Minnesota,27,1999,1999,"Feb., 1999",1999/02,16
Minnesota,27,1999,1999,"Mar., 1999",1999/03,23
Minnesota,27,1999,1999,"Apr., 1999",1999/04,22
Minnesota,27,1999,1999,"May, 1999",1999/05,22
Minnesota,27,1999,1999,"Jun., 1999",1999/06,21
Minnesota,27,1999,1999,"Jul., 1999",1999/07,15
Minnesota,27,1999,1999,"Aug., 1999",1999/08,19
Minnesota,27,1999,1999,"Sep., 1999",1999/09,14
Minnesota,27,1999,1999,"Oct., 1999",1999/10,22
Minnesota,27,1999,1999,"Nov., 1999",1999/11,22
Minnesota,27,1999,1999,"Dec., 1999",1999/12,16
Minnesota,27,2000,2000,"Jan., 2000",2000/01,17
Minnesota,27,2000,2000,"Feb., 2000",2000/02,14
Minnesota,27,2000,2000,"Mar., 2000",2000/03,27
Minnesota,27,2000,2000,"Apr., 2000",2000/04,22
Minnesota,27,2000,2000,"May, 2000",2000/05,20
Minnesota,27,2000,2000,"Jun., 2000",2000/06,14
Minnesota,27,2000,2000,"Jul., 2000",2000/07,23
Minnesota,27,2000,2000,"Aug., 2000",2000/08,20
Minnesota,27,2000,2000,"Sep., 2000",2000/09,19
Minnesota,27,2000,2000,"Oct., 2000",2000/10,17
Minnesota,27,2000,2000,"Nov., 2000",2000/11,17
Minnesota,27,2000,2000,"Dec., 2000",2000/12,16
Minnesota,27,2001,2001,"Jan., 2001",2001/01,19
Minnesota,27,2001,2001,"Feb., 2001",2001/02,26
Minnesota,27,2001,2001,"Mar., 2001",2001/03,20
Minnesota,27,2001,2001,"May, 2001",2001/05,19
Minnesota,27,2001,2001,"Jun., 2001",2001/06,18
Minnesota,27,2001,2001,"Jul., 2001",2001/07,16
Minnesota,27,2001,2001,"Aug., 2001",2001/08,25
Minnesota,27,2001,2001,"Sep., 2001",2001/09,20
Minnesota,27,2001,2001,"Oct., 2001",2001/10,26
Minnesota,27,2001,2001,"Nov., 2001",2001/11,26
Minnesota,27,2001,2001,"Dec., 2001",2001/12,20
Minnesota,27,2002,2002,"Jan., 2002",2002/01,16
Minnesota,27,2002,2002,"Feb., 2002",2002/02,15
Minnesota,27,2002,2002,"Mar., 2002",2002/03,24
Minnesota,27,2002,2002,"Apr., 2002",2002/04,19
Minnesota,27,2002,2002,"May, 2002",2002/05,24
Minnesota,27,2002,2002,"Jun., 2002",2002/06,21
Minnesota,27,2002,2002,"Jul., 2002",2002/07,19
Minnesota,27,2002,2002,"Aug., 2002",2002/08,26
Minnesota,27,2002,2002,"Sep., 2002",2002/09,16
Minnesota,27,2002,2002,"Oct., 2002",2002/10,20
Minnesota,27,2002,2002,"Nov., 2002",2002/11,19
Minnesota,27,2002,2002,"Dec., 2002",2002/12,20
Minnesota,27,2003,2003,"Jan., 2003",2003/01,18
Minnesota,27,2003,2003,"Feb., 2003",2003/02,16
Minnesota,27,2003,2003,"Mar., 2003",2003/03,13
Minnesota,27,2003,2003,"Apr., 2003",2003/04,24
Minnesota,27,2003,2003,"May, 2003",2003/05,15
Minnesota,27,2003,2003,"Jun., 2003",2003/06,15
Minnesota,27,2003,2003,"Jul., 2003",2003/07,26
Minnesota,27,2003,2003,"Aug., 2003",2003/08,19
Minnesota,27,2003,2003,"Sep., 2003",2003/09,23
Minnesota,27,2003,2003,"Oct., 2003",2003/10,25
Minnesota,27,2003,2003,"Nov., 2003",2003/11,26
Minnesota,27,2003,2003,"Dec., 2003",2003/12,24
Minnesota,27,2004,2004,"Jan., 2004",2004/01,20
Minnesota,27,2004,2004,"Feb., 2004",2004/02,21
Minnesota,27,2004,2004,"Mar., 2004",2004/03,27
Minnesota,27,2004,2004,"Apr., 2004",2004/04,27
Minnesota,27,2004,2004,"May, 2004",2004/05,30
Minnesota,27,2004,2004,"Jun., 2004",2004/06,23
Minnesota,27,2004,2004,"Jul., 2004",2004/07,15
Minnesota,27,2004,2004,"Aug., 2004",2004/08,18
Minnesota,27,2004,2004,"Sep., 2004",2004/09,18
Minnesota,27,2004,2004,"Oct., 2004",2004/10,32
Minnesota,27,2004,2004,"Nov., 2004",2004/11,22
Minnesota,27,2004,2004,"Dec., 2004",2004/12,15
Minnesota,27,2005,2005,"Jan., 2005",2005/01,16
Minnesota,27,2005,2005,"Feb., 2005",2005/02,20
Minnesota,27,2005,2005,"Mar., 2005",2005/03,26
Minnesota,27,2005,2005,"Apr., 2005",2005/04,34
Minnesota,27,2005,2005,"May, 2005",2005/05,18
Minnesota,27,2005,2005,"Jun., 2005",2005/06,20
Minnesota,27,2005,2005,"Jul., 2005",2005/07,18
Minnesota,27,2005,2005,"Aug., 2005",2005/08,23
Minnesota,27,2005,2005,"Sep., 2005",2005/09,14
Minnesota,27,2005,2005,"Oct., 2005",2005/10,29
Minnesota,27,2005,2005,"Nov., 2005",2005/11,20
Minnesota,27,2005,2005,"Dec., 2005",2005/12,18
Minnesota,27,2006,2006,"Jan., 2006",2006/01,14
Minnesota,27,2006,2006,"Feb., 2006",2006/02,21
Minnesota,27,2006,2006,"Mar., 2006",2006/03,12
Minnesota,27,2006,2006,"Apr., 2006",2006/04,15
Minnesota,27,2006,2006,"May, 2006",2006/05,15
Minnesota,27,2006,2006,"Jun., 2006",2006/06,24
Minnesota,27,2006,2006,"Jul., 2006",2006/07,15
Minnesota,27,2006,2006,"Aug., 2006",2006/08,34
Minnesota,27,2006,2006,"Sep., 2006",2006/09,20
Minnesota,27,2006,2006,"Oct., 2006",2006/10,25
Minnesota,27,2006,2006,"Nov., 2006",2006/11,21
Minnesota,27,2006,2006,"Dec., 2006",2006/12,28
Minnesota,27,2007,2007,"Jan., 2007",2007/01,17
Minnesota,27,2007,2007,"Feb., 2007",2007/02,22
Minnesota,27,2007,2007,"Mar., 2007",2007/03,24
Minnesota,27,2007,2007,"Apr., 2007",2007/04,12
Minnesota,27,2007,2007,"May, 2007",2007/05,27
Minnesota,27,2007,2007,"Jun., 2007",2007/06,19
Minnesota,27,2007,2007,"Jul., 2007",2007/07,19
Minnesota,27,2007,2007,"Aug., 2007",2007/08,30
Minnesota,27,2007,2007,"Sep., 2007",2007/09,26
Minnesota,27,2007,2007,"Oct., 2007",2007/10,26
Minnesota,27,2007,2007,"Nov., 2007",2007/11,25
Minnesota,27,2007,2007,"Dec., 2007",2007/12,18
Minnesota,27,2008,2008,"Jan., 2008",2008/01,21
Minnesota,27,2008,2008,"Feb., 2008",2008/02,20
Minnesota,27,2008,2008,"Mar., 2008",2008/03,21
Minnesota,27,2008,2008,"Apr., 2008",2008/04,29
Minnesota,27,2008,2008,"May, 2008",2008/05,28
Minnesota,27,2008,2008,"Jun., 2008",2008/06,25
Minnesota,27,2008,2008,"Jul., 2008",2008/07,25
Minnesota,27,2008,2008,"Aug., 2008",2008/08,28
Minnesota,27,2008,2008,"Sep., 2008",2008/09,22
Minnesota,27,2008,2008,"Oct., 2008",2008/10,26
Minnesota,27,2008,2008,"Nov., 2008",2008/11,23
Minnesota,27,2008,2008,"Dec., 2008",2008/12,22
Minnesota,27,2009,2009,"Jan., 2009",2009/01,18
Minnesota,27,2009,2009,"Feb., 2009",2009/02,29
Minnesota,27,2009,2009,"Mar., 2009",2009/03,16
Minnesota,27,2009,2009,"Apr., 2009",2009/04,27
Minnesota,27,2009,2009,"May, 2009",2009/05,27
Minnesota,27,2009,2009,"Jun., 2009",2009/06,21
Minnesota,27,2009,2009,"Jul., 2009",2009/07,26
Minnesota,27,2009,2009,"Aug., 2009",2009/08,28
Minnesota,27,2009,2009,"Sep., 2009",2009/09,28
Minnesota,27,2009,2009,"Oct., 2009",2009/10,24
Minnesota,27,2009,2009,"Nov., 2009",2009/11,23
Minnesota,27,2009,2009,"Dec., 2009",2009/12,15
Minnesota,27,2010,2010,"Jan., 2010",2010/01,28
Minnesota,27,2010,2010,"Feb., 2010",2010/02,23
Minnesota,27,2010,2010,"Mar., 2010",2010/03,32
Minnesota,27,2010,2010,"Apr., 2010",2010/04,28
Minnesota,27,2010,2010,"May, 2010",2010/05,29
Minnesota,27,2010,2010,"Jun., 2010",2010/06,32
Minnesota,27,2010,2010,"Jul., 2010",2010/07,19
Minnesota,27,2010,2010,"Aug., 2010",2010/08,15
Minnesota,27,2010,2010,"Sep., 2010",2010/09,17
Minnesota,27,2010,2010,"Oct., 2010",2010/10,22
Minnesota,27,2010,2010,"Nov., 2010",2010/11,17
Minnesota,27,2010,2010,"Dec., 2010",2010/12,19
Minnesota,27,2011,2011,"Jan., 2011",2011/01,32
Minnesota,27,2011,2011,"Feb., 2011",2011/02,18
Minnesota,27,2011,2011,"Mar., 2011",2011/03,34
Minnesota,27,2011,2011,"Apr., 2011",2011/04,28
Minnesota,27,2011,2011,"May, 2011",2011/05,22
Minnesota,27,2011,2011,"Jun., 2011",2011/06,31
Minnesota,27,2011,2011,"Jul., 2011",2011/07,25
Minnesota,27,2011,2011,"Aug., 2011",2011/08,27
Minnesota,27,2011,2011,"Sep., 2011",2011/09,28
Minnesota,27,2011,2011,"Oct., 2011",2011/10,29
Minnesota,27,2011,2011,"Nov., 2011",2011/11,24
Minnesota,27,2011,2011,"Dec., 2011",2011/12,26
Minnesota,27,2012,2012,"Jan., 2012",2012/01,20
Minnesota,27,2012,2012,"Feb., 2012",2012/02,20
Minnesota,27,2012,2012,"Mar., 2012",2012/03,24
Minnesota,27,2012,2012,"Apr., 2012",2012/04,28
Minnesota,27,2012,2012,"May, 2012",2012/05,29
Minnesota,27,2012,2012,"Jun., 2012",2012/06,26
Minnesota,27,2012,2012,"Jul., 2012",2012/07,14
Minnesota,27,2012,2012,"Aug., 2012",2012/08,26
Minnesota,27,2012,2012,"Sep., 2012",2012/09,34
Minnesota,27,2012,2012,"Oct., 2012",2012/10,37
Minnesota,27,2012,2012,"Nov., 2012",2012/11,24
Minnesota,27,2012,2012,"Dec., 2012",2012/12,29
Minnesota,27,2013,2013,"Jan., 2013",2013/01,37
Minnesota,27,2013,2013,"Feb., 2013",2013/02,24
Minnesota,27,2013,2013,"Mar., 2013",2013/03,17
Minnesota,27,2013,2013,"Apr., 2013",2013/04,26
Minnesota,27,2013,2013,"May, 2013",2013/05,38
Minnesota,27,2013,2013,"Jun., 2013",2013/06,29
Minnesota,27,2013,2013,"Jul., 2013",2013/07,25
Minnesota,27,2013,2013,"Aug., 2013",2013/08,36
Minnesota,27,2013,2013,"Sep., 2013",2013/09,31
Minnesota,27,2013,2013,"Oct., 2013",2013/10,30
Minnesota,27,2013,2013,"Nov., 2013",2013/11,27
Minnesota,27,2013,2013,"Dec., 2013",2013/12,20
Minnesota,27,2014,2014,"Jan., 2014",2014/01,28
Minnesota,27,2014,2014,"Feb., 2014",2014/02,30
Minnesota,27,2014,2014,"Mar., 2014",2014/03,25
Minnesota,27,2014,2014,"Apr., 2014",2014/04,31
Minnesota,27,2014,2014,"May, 2014",2014/05,30
Minnesota,27,2014,2014,"Jun., 2014",2014/06,24
Minnesota,27,2014,2014,"Jul., 2014",2014/07,26
Minnesota,27,2014,2014,"Aug., 2014",2014/08,28
Minnesota,27,2014,2014,"Sep., 2014",2014/09,22
Minnesota,27,2014,2014,"Oct., 2014",2014/10,20
Minnesota,27,2014,2014,"Nov., 2014",2014/11,21
Minnesota,27,2014,2014,"Dec., 2014",2014/12,24
Minnesota,27,2015,2015,"Jan., 2015",2015/01,26
Minnesota,27,2015,2015,"Feb., 2015",2015/02,29
Minnesota,27,2015,2015,"Mar., 2015",2015/03,30
Minnesota,27,2015,2015,"Apr., 2015",2015/04,32
Minnesota,27,2015,2015,"May, 2015",2015/05,24
Minnesota,27,2015,2015,"Jun., 2015",2015/06,24
Minnesota,27,2015,2015,"Jul., 2015",2015/07,27
Minnesota,27,2015,2015,"Aug., 2015",2015/08,30
Minnesota,27,2015,2015,"Sep., 2015",2015/09,23
Minnesota,27,2015,2015,"Oct., 2015",2015/10,14
Minnesota,27,2015,2015,"Nov., 2015",2015/11,22
Minnesota,27,2015,2015,"Dec., 2015",2015/12,23
Minnesota,27,2016,2016,"Jan., 2016",2016/01,30
Minnesota,27,2016,2016,"Feb., 2016",2016/02,23
Minnesota,27,2016,2016,"Mar., 2016",2016/03,30
Minnesota,27,2016,2016,"Apr., 2016",2016/04,26
Minnesota,27,2016,2016,"May, 2016",2016/05,26
Minnesota,27,2016,2016,"Jun., 2016",2016/06,26
Minnesota,27,2016,2016,"Jul., 2016",2016/07,27
Minnesota,27,2016,2016,"Aug., 2016",2016/08,27
Minnesota,27,2016,2016,"Sep., 2016",2016/09,29
Minnesota,27,2016,2016,"Oct., 2016",2016/10,25
Minnesota,27,2016,2016,"Nov., 2016",2016/11,36
Minnesota,27,2016,2016,"Dec., 2016",2016/12,27
Mississippi,28,1999,1999,"Jan., 1999",1999/01,22
Mississippi,28,1999,1999,"Feb., 1999",1999/02,22
Mississippi,28,1999,1999,"Mar., 1999",1999/03,17
Mississippi,28,1999,1999,"Apr., 1999",1999/04,26
Mississippi,28,1999,1999,"May, 1999",1999/05,18
Mississippi,28,1999,1999,"Jun., 1999",1999/06,25
Mississippi,28,1999,1999,"Jul., 1999",1999/07,21
Mississippi,28,1999,1999,"Aug., 1999",1999/08,22
Mississippi,28,1999,1999,"Sep., 1999",1999/09,14
Mississippi,28,1999,1999,"Oct., 1999",1999/10,21
Mississippi,28,1999,1999,"Nov., 1999",1999/11,17
Mississippi,28,1999,1999,"Dec., 1999",1999/12,21
Mississippi,28,2000,2000,"Jan., 2000",2000/01,19
Mississippi,28,2000,2000,"Feb., 2000",2000/02,19
Mississippi,28,2000,2000,"Mar., 2000",2000/03,25
Mississippi,28,2000,2000,"Apr., 2000",2000/04,23
Mississippi,28,2000,2000,"May, 2000",2000/05,21
Mississippi,28,2000,2000,"Jun., 2000",2000/06,20
Mississippi,28,2000,2000,"Jul., 2000",2000/07,18
Mississippi,28,2000,2000,"Aug., 2000",2000/08,19
Mississippi,28,2000,2000,"Sep., 2000",2000/09,18
Mississippi,28,2000,2000,"Oct., 2000",2000/10,21
Mississippi,28,2000,2000,"Nov., 2000",2000/11,10
Mississippi,28,2000,2000,"Dec., 2000",2000/12,12
Mississippi,28,2001,2001,"Jan., 2001",2001/01,31
Mississippi,28,2001,2001,"Feb., 2001",2001/02,18
Mississippi,28,2001,2001,"Mar., 2001",2001/03,10
Mississippi,28,2001,2001,"Apr., 2001",2001/04,32
Mississippi,28,2001,2001,"May, 2001",2001/05,28
Mississippi,28,2001,2001,"Jun., 2001",2001/06,20
Mississippi,28,2001,2001,"Jul., 2001",2001/07,19
Mississippi,28,2001,2001,"Aug., 2001",2001/08,14
Mississippi,28,2001,2001,"Sep., 2001",2001/09,11
Mississippi,28,2001,2001,"Oct., 2001",2001/10,14
Mississippi,28,2001,2001,"Nov., 2001",2001/11,19
Mississippi,28,2001,2001,"Dec., 2001",2001/12,26
Mississippi,28,2002,2002,"Jan., 2002",2002/01,24
Mississippi,28,2002,2002,"Feb., 2002",2002/02,21
Mississippi,28,2002,2002,"Mar., 2002",2002/03,20
Mississippi,28,2002,2002,"Apr., 2002",2002/04,29
Mississippi,28,2002,2002,"May, 2002",2002/05,20
Mississippi,28,2002,2002,"Jun., 2002",2002/06,17
Mississippi,28,2002,2002,"Jul., 2002",2002/07,21
Mississippi,28,2002,2002,"Aug., 2002",2002/08,18
Mississippi,28,2002,2002,"Sep., 2002",2002/09,18
Mississippi,28,2002,2002,"Oct., 2002",2002/10,22
Mississippi,28,2002,2002,"Nov., 2002",2002/11,19
Mississippi,28,2002,2002,"Dec., 2002",2002/12,25
Mississippi,28,2003,2003,"Jan., 2003",2003/01,24
Mississippi,28,2003,2003,"Feb., 2003",2003/02,18
Mississippi,28,2003,2003,"Mar., 2003",2003/03,18
Mississippi,28,2003,2003,"Apr., 2003",2003/04,25
Mississippi,28,2003,2003,"May, 2003",2003/05,17
Mississippi,28,2003,2003,"Jun., 2003",2003/06,22
Mississippi,28,2003,2003,"Jul., 2003",2003/07,22
Mississippi,28,2003,2003,"Aug., 2003",2003/08,18
Mississippi,28,2003,2003,"Sep., 2003",2003/09,20
Mississippi,28,2003,2003,"Oct., 2003",2003/10,22
Mississippi,28,2003,2003,"Nov., 2003",2003/11,18
Mississippi,28,2003,2003,"Dec., 2003",2003/12,23
Mississippi,28,2004,2004,"Jan., 2004",2004/01,20
Mississippi,28,2004,2004,"Feb., 2004",2004/02,15
Mississippi,28,2004,2004,"Mar., 2004",2004/03,28
Mississippi,28,2004,2004,"Apr., 2004",2004/04,18
Mississippi,28,2004,2004,"May, 2004",2004/05,18
Mississippi,28,2004,2004,"Jun., 2004",2004/06,19
Mississippi,28,2004,2004,"Jul., 2004",2004/07,25
Mississippi,28,2004,2004,"Aug., 2004",2004/08,20
Mississippi,28,2004,2004,"Sep., 2004",2004/09,20
Mississippi,28,2004,2004,"Oct., 2004",2004/10,22
Mississippi,28,2004,2004,"Nov., 2004",2004/11,27
Mississippi,28,2004,2004,"Dec., 2004",2004/12,16
Mississippi,28,2005,2005,"Jan., 2005",2005/01,20
Mississippi,28,2005,2005,"Feb., 2005",2005/02,23
Mississippi,28,2005,2005,"Mar., 2005",2005/03,15
Mississippi,28,2005,2005,"Apr., 2005",2005/04,20
Mississippi,28,2005,2005,"May, 2005",2005/05,23
Mississippi,28,2005,2005,"Jun., 2005",2005/06,21
Mississippi,28,2005,2005,"Jul., 2005",2005/07,28
Mississippi,28,2005,2005,"Aug., 2005",2005/08,20
Mississippi,28,2005,2005,"Sep., 2005",2005/09,25
Mississippi,28,2005,2005,"Oct., 2005",2005/10,22
Mississippi,28,2005,2005,"Nov., 2005",2005/11,15
Mississippi,28,2005,2005,"Dec., 2005",2005/12,21
Mississippi,28,2006,2006,"Jan., 2006",2006/01,15
Mississippi,28,2006,2006,"Feb., 2006",2006/02,15
Mississippi,28,2006,2006,"Mar., 2006",2006/03,21
Mississippi,28,2006,2006,"Apr., 2006",2006/04,17
Mississippi,28,2006,2006,"May, 2006",2006/05,18
Mississippi,28,2006,2006,"Jun., 2006",2006/06,18
Mississippi,28,2006,2006,"Jul., 2006",2006/07,19
Mississippi,28,2006,2006,"Aug., 2006",2006/08,19
Mississippi,28,2006,2006,"Sep., 2006",2006/09,17
Mississippi,28,2006,2006,"Oct., 2006",2006/10,20
Mississippi,28,2006,2006,"Nov., 2006",2006/11,27
Mississippi,28,2006,2006,"Dec., 2006",2006/12,13
Mississippi,28,2007,2007,"Jan., 2007",2007/01,25
Mississippi,28,2007,2007,"Feb., 2007",2007/02,24
Mississippi,28,2007,2007,"Mar., 2007",2007/03,26
Mississippi,28,2007,2007,"Apr., 2007",2007/04,23
Mississippi,28,2007,2007,"May, 2007",2007/05,31
Mississippi,28,2007,2007,"Jun., 2007",2007/06,23
Mississippi,28,2007,2007,"Jul., 2007",2007/07,24
Mississippi,28,2007,2007,"Aug., 2007",2007/08,31
Mississippi,28,2007,2007,"Sep., 2007",2007/09,19
Mississippi,28,2007,2007,"Oct., 2007",2007/10,18
Mississippi,28,2007,2007,"Nov., 2007",2007/11,17
Mississippi,28,2007,2007,"Dec., 2007",2007/12,18
Mississippi,28,2008,2008,"Jan., 2008",2008/01,32
Mississippi,28,2008,2008,"Feb., 2008",2008/02,28
Mississippi,28,2008,2008,"Mar., 2008",2008/03,29
Mississippi,28,2008,2008,"Apr., 2008",2008/04,18
Mississippi,28,2008,2008,"May, 2008",2008/05,24
Mississippi,28,2008,2008,"Jun., 2008",2008/06,36
Mississippi,28,2008,2008,"Jul., 2008",2008/07,19
Mississippi,28,2008,2008,"Aug., 2008",2008/08,21
Mississippi,28,2008,2008,"Sep., 2008",2008/09,23
Mississippi,28,2008,2008,"Oct., 2008",2008/10,21
Mississippi,28,2008,2008,"Nov., 2008",2008/11,16
Mississippi,28,2008,2008,"Dec., 2008",2008/12,20
Mississippi,28,2009,2009,"Jan., 2009",2009/01,19
Mississippi,28,2009,2009,"Feb., 2009",2009/02,25
Mississippi,28,2009,2009,"Mar., 2009",2009/03,23
Mississippi,28,2009,2009,"Apr., 2009",2009/04,18
Mississippi,28,2009,2009,"May, 2009",2009/05,25
Mississippi,28,2009,2009,"Jun., 2009",2009/06,27
Mississippi,28,2009,2009,"Jul., 2009",2009/07,23
Mississippi,28,2009,2009,"Aug., 2009",2009/08,23
Mississippi,28,2009,2009,"Sep., 2009",2009/09,26
Mississippi,28,2009,2009,"Oct., 2009",2009/10,21
Mississippi,28,2009,2009,"Nov., 2009",2009/11,15
Mississippi,28,2009,2009,"Dec., 2009",2009/12,24
Mississippi,28,2010,2010,"Jan., 2010",2010/01,19
Mississippi,28,2010,2010,"Feb., 2010",2010/02,21
Mississippi,28,2010,2010,"Mar., 2010",2010/03,11
Mississippi,28,2010,2010,"Apr., 2010",2010/04,22
Mississippi,28,2010,2010,"May, 2010",2010/05,28
Mississippi,28,2010,2010,"Jun., 2010",2010/06,22
Mississippi,28,2010,2010,"Jul., 2010",2010/07,29
Mississippi,28,2010,2010,"Aug., 2010",2010/08,20
Mississippi,28,2010,2010,"Sep., 2010",2010/09,19
Mississippi,28,2010,2010,"Oct., 2010",2010/10,20
Mississippi,28,2010,2010,"Nov., 2010",2010/11,21
Mississippi,28,2010,2010,"Dec., 2010",2010/12,25
Mississippi,28,2011,2011,"Jan., 2011",2011/01,21
Mississippi,28,2011,2011,"Feb., 2011",2011/02,21
Mississippi,28,2011,2011,"Mar., 2011",2011/03,23
Mississippi,28,2011,2011,"Apr., 2011",2011/04,24
Mississippi,28,2011,2011,"May, 2011",2011/05,24
