REGION,DIVISION,STATE,NAME,SEX,ORIGIN,RACE,ESTIMATESBASE2000,POPESTIMATE2000,POPESTIMATE2001,POPESTIMATE2002,POPESTIMATE2003,POPESTIMATE2004,POPESTIMATE2005,POPESTIMATE2006,POPESTIMATE2007,POPESTIMATE2008,POPESTIMATE2009,CENSUS2010POP,POPESTIMATE2010
4,8,04,Arizona,1,2,3,15766,16115,17655,19460,21371,23597,26098,28976,31951,35036,37922,39974,40215
4,8,04,Arizona,1,2,4,3147,3242,3538,3856,4230,4662,5197,5715,6248,6863,7454,7958,8005
4,8,04,Arizona,1,2,5,1370,1395,1489,1596,1680,1814,1986,2075,2280,2454,2494,2492,2506
4,8,04,Arizona,1,2,6,6390,6663,7866,9164,10472,11871,13480,15215,16944,18736,20528,21949,22029
4,8,04,Arizona,2,0,0,2569382,2584579,2641676,2704217,2764077,2835606,2930811,3026134,3096998,3155278,3189908,3216194,3226533
4,8,04,Arizona,2,0,1,2261626,2273866,2318242,2366328,2411143,2465571,2538174,2607714,2656640,2694156,2712302,2727474,2735659
4,8,04,Arizona,2,0,2,80449,80906,84626,88611,92751,97938,104603,112521,119380,125927,131381,134511,134959
4,8,04,Arizona,2,0,3,136089,136897,138597,141359,144420,147470,151771,156480,160534,164772,167420,169557,170143
4,8,04,Arizona,2,0,4,51775,52634,56382,60519,64380,69023,75578,83215,89173,93974,97805,100356,100993
4,8,04,Arizona,2,0,5,4069,4158,4408,4616,4940,5239,5714,6151,6617,7003,7227,7423,7453
4,8,04,Arizona,2,0,6,35374,36118,39421,42784,46443,50365,54971,60053,64654,69446,73773,76873,77326
4,8,04,Arizona,2,1,0,1943531,1951534,1979403,2011242,2042209,2082321,2137415,2189241,2222207,2249604,2263030,2272835,2276542
4,8,04,Arizona,2,1,1,1669927,1675814,1694681,1716141,1736633,1764776,1803271,1836023,1853726,1867093,1870460,1873751,1875797
4,8,04,Arizona,2,1,2,71937,72234,75181,78224,81372,85424,90823,97176,102621,107828,112047,114247,114544
4,8,04,Arizona,2,1,3,121369,121899,122175,123399,124646,125752,127626,129688,130952,132236,132191,132437,132811
4,8,04,Arizona,2,1,4,48544,49296,52764,56614,60120,64281,70255,77287,82643,86998,90152,92261,92848
4,8,04,Arizona,2,1,5,2757,2817,2965,3082,3341,3488,3815,4072,4376,4627,4803,4957,4975
4,8,04,Arizona,2,1,6,28997,29474,31637,33782,36097,38600,41625,44995,47889,50822,53377,55182,55567
4,8,04,Arizona,2,2,0,625851,633045,662273,692975,721868,753285,793396,836893,874791,905674,926878,943359,949991
4,8,04,Arizona,2,2,1,591699,598052,623561,650187,674510,700795,734903,771691,802914,827063,841842,853723,859862
4,8,04,Arizona,2,2,2,8512,8672,9445,10387,11379,12514,13780,15345,16759,18099,19334,20264,20415
4,8,04,Arizona,2,2,3,14720,14998,16422,17960,19774,21718,24145,26792,29582,32536,35229,37120,37332
4,8,04,Arizona,2,2,4,3231,3338,3618,3905,4260,4742,5323,5928,6530,6976,7653,8095,8145
4,8,04,Arizona,2,2,5,1312,1341,1443,1534,1599,1751,1899,2079,2241,2376,2424,2466,2478
4,8,04,Arizona,2,2,6,6377,6644,7784,9002,10346,11765,13346,15058,16765,18624,20396,21691,21759
3,7,05,Arkansas,0,0,0,2673293,2678588,2691571,2705927,2724816,2749686,2781097,2821761,2848650,2874554,2896843,2915918,2921606
3,7,05,Arkansas,0,0,1,2183097,2186443,2193483,2202027,2214256,2231084,2253503,2281831,2301121,2317769,2331280,2342403,2345927
3,7,05,Arkansas,0,0,2,420516,421693,423863,425707,427838,430882,434165,441071,443348,447621,450633,454021,455438
3,7,05,Arkansas,0,0,3,18214,18311,19041,19690,20346,21013,22032,22701,23653,24472,25166,26134,26211
3,7,05,Arkansas,0,0,4,20832,21100,22166,23437,25056,27060,29107,31116,32810,34246,36260,37537,37711
3,7,05,Arkansas,0,0,5,1929,1986,2424,2859,3285,3664,4117,4641,5021,5477,6136,6685,6685
3,7,05,Arkansas,0,0,6,28705,29055,30594,32207,34035,35983,38173,40401,42697,44969,47368,49138,49634
3,7,05,Arkansas,0,1,0,2586431,2590784,2595045,2600233,2609192,2624583,2643949,2672178,2688253,2704323,2717804,2729868,2734131
3,7,05,Arkansas,0,1,1,2102972,2105483,2104830,2105247,2108659,2117106,2128968,2146233,2156030,2164283,2170258,2175716,2178080
3,7,05,Arkansas,0,1,2,417252,418409,420322,421924,423821,426627,429497,435995,437897,441886,444630,447863,449250
3,7,05,Arkansas,0,1,3,16844,16880,17267,17565,17851,18126,18707,19008,19448,19747,20081,20294,20344
3,7,05,Arkansas,0,1,4,20291,20558,21512,22713,24260,26191,28145,30059,31707,33014,34903,36086,36264
3,7,05,Arkansas,0,1,5,1616,1670,2049,2413,2767,3086,3442,3887,4232,4621,5142,5640,5644
3,7,05,Arkansas,0,1,6,27456,27784,29065,30371,31834,33447,35190,36996,38939,40772,42790,44269,44549
3,7,05,Arkansas,0,2,0,86862,87804,96526,105694,115624,125103,137148,149583,160397,170231,179039,186050,187475
3,7,05,Arkansas,0,2,1,80125,80960,88653,96780,105597,113978,124535,135598,145091,153486,161022,166687,167847
3,7,05,Arkansas,0,2,2,3264,3284,3541,3783,4017,4255,4668,5076,5451,5735,6003,6158,6188
3,7,05,Arkansas,0,2,3,1370,1431,1774,2125,2495,2887,3325,3693,4205,4725,5085,5840,5867
3,7,05,Arkansas,0,2,4,541,542,654,724,796,869,962,1057,1103,1232,1357,1451,1447
3,7,05,Arkansas,0,2,5,313,316,375,446,518,578,675,754,789,856,994,1045,1041
3,7,05,Arkansas,0,2,6,1249,1271,1529,1836,2201,2536,2983,3405,3758,4197,4578,4869,5085
3,7,05,Arkansas,1,0,0,1304646,1307573,1314726,1322688,1333293,1346638,1362802,1383333,1397292,1410334,1421830,1431637,1434726
3,7,05,Arkansas,1,0,1,1072665,1074549,1078690,1083536,1090541,1099937,1111434,1126072,1136143,1144724,1151531,1157248,1159195
3,7,05,Arkansas,1,0,2,198081,198745,199996,201133,202461,203857,205711,209094,210325,212357,214205,215891,216622
3,7,05,Arkansas,1,0,3,8993,9045,9425,9786,10101,10488,11065,11331,11799,12229,12607,13116,13166
3,7,05,Arkansas,1,0,4,9853,9983,10443,11034,11819,12787,13765,14624,15431,16140,17101,17731,17818
3,7,05,Arkansas,1,0,5,1012,1035,1259,1450,1684,1875,2143,2368,2628,2854,3178,3508,3511
3,7,05,Arkansas,1,0,6,14042,14216,14913,15749,16687,17694,18684,19844,20966,22030,23208,24143,24414
3,7,05,Arkansas,1,1,0,1255795,1258204,1260946,1264118,1269545,1277973,1287968,1302395,1310940,1319136,1326255,1332384,1334689
3,7,05,Arkansas,1,1,1,1027323,1028745,1028962,1029641,1032066,1037135,1043273,1052536,1057875,1062370,1065464,1068254,1069558
3,7,05,Arkansas,1,1,2,196414,197066,198228,199222,200433,201713,203323,206479,207537,209427,211128,212691,213403
3,7,05,Arkansas,1,1,3,8275,8295,8489,8617,8725,8885,9224,9275,9492,9660,9805,9959,9992
3,7,05,Arkansas,1,1,4,9572,9701,10099,10662,11385,12318,13240,14067,14857,15474,16383,16958,17044
3,7,05,Arkansas,1,1,5,831,852,1052,1202,1396,1545,1757,1945,2164,2354,2601,2890,2897
3,7,05,Arkansas,1,1,6,13380,13545,14116,14774,15540,16377,17151,18093,19015,19851,20874,21632,21795
3,7,05,Arkansas,1,2,0,48851,49369,53780,58570,63748,68665,74834,80938,86352,91198,95575,99253,100037
3,7,05,Arkansas,1,2,1,45342,45804,49728,53895,58475,62802,68161,73536,78268,82354,86067,88994,89637
3,7,05,Arkansas,1,2,2,1667,1679,1768,1911,2028,2144,2388,2615,2788,2930,3077,3200,3219
3,7,05,Arkansas,1,2,3,718,750,936,1169,1376,1603,1841,2056,2307,2569,2802,3157,3174
3,7,05,Arkansas,1,2,4,281,282,344,372,434,469,525,557,574,666,718,773,774
3,7,05,Arkansas,1,2,5,181,183,207,248,288,330,386,423,464,500,577,618,614
3,7,05,Arkansas,1,2,6,662,671,797,975,1147,1317,1533,1751,1951,2179,2334,2511,2619
3,7,05,Arkansas,2,0,0,1368647,1371015,1376845,1383239,1391523,1403048,1418295,1438428,1451358,1464220,1475013,1484281,1486880
3,7,05,Arkansas,2,0,1,1110432,1111894,1114793,1118491,1123715,1131147,1142069,1155759,1164978,1173045,1179749,1185155,1186732
3,7,05,Arkansas,2,0,2,222435,222948,223867,224574,225377,227025,228454,231977,233023,235264,236428,238130,238816
3,7,05,Arkansas,2,0,3,9221,9266,9616,9904,10245,10525,10967,11370,11854,12243,12559,13018,13045
3,7,05,Arkansas,2,0,4,10979,11117,11723,12403,13237,14273,15342,16492,17379,18106,19159,19806,19893
3,7,05,Arkansas,2,0,5,917,951,1165,1409,1601,1789,1974,2273,2393,2623,2958,3177,3174
3,7,05,Arkansas,2,0,6,14663,14839,15681,16458,17348,18289,19489,20557,21731,22939,24160,24995,25220
3,7,05,Arkansas,2,1,0,1330636,1332580,1334099,1336115,1339647,1346610,1355981,1369783,1377313,1385187,1391549,1397484,1399442
3,7,05,Arkansas,2,1,1,1075649,1076738,1075868,1075606,1076593,1079971,1085695,1093697,1098155,1101913,1104794,1107462,1108522
3,7,05,Arkansas,2,1,2,220838,221343,222094,222702,223388,224914,226174,229516,230360,232459,233502,235172,235847
3,7,05,Arkansas,2,1,3,8569,8585,8778,8948,9126,9241,9483,9733,9956,10087,10276,10335,10352
3,7,05,Arkansas,2,1,4,10719,10857,11413,12051,12875,13873,14905,15992,16850,17540,18520,19128,19220
3,7,05,Arkansas,2,1,5,785,818,997,1211,1371,1541,1685,1942,2068,2267,2541,2750,2747
3,7,05,Arkansas,2,1,6,14076,14239,14949,15597,16294,17070,18039,18903,19924,20921,21916,22637,22754
3,7,05,Arkansas,2,2,0,38011,38435,42746,47124,51876,56438,62314,68645,74045,79033,83464,86797,87438
3,7,05,Arkansas,2,2,1,34783,35156,38925,42885,47122,51176,56374,62062,66823,71132,74955,77693,78210
3,7,05,Arkansas,2,2,2,1597,1605,1773,1872,1989,2111,2280,2461,2663,2805,2926,2958,2969
3,7,05,Arkansas,2,2,3,652,681,838,956,1119,1284,1484,1637,1898,2156,2283,2683,2693
3,7,05,Arkansas,2,2,4,260,260,310,352,362,400,437,500,529,566,639,678,673
3,7,05,Arkansas,2,2,5,132,133,168,198,230,248,289,331,325,356,417,427,427
3,7,05,Arkansas,2,2,6,587,600,732,861,1054,1219,1450,1654,1807,2018,2244,2358,2466
4,9,06,California,0,0,0,33871653,33987977,34479458,34871843,35253159,35574576,35827943,36021202,36250311,36604337,36961229,37253956,37349363
4,9,06,California,0,0,1,26365296,26421365,26685881,26874787,27053595,27181516,27239976,27242743,27274909,27402890,27529082,27636403,27693965
4,9,06,California,0,0,2,2381132,2384908,2401620,2413281,2423031,2431898,2435330,2437459,2439919,2451963,2469567,2486549,2491119
4,9,06,California,0,0,3,403170,407152,420413,434176,451526,469622,489295,510267,534343,562318,596469,622107,624338
4,9,06,California,0,0,4,3816526,3854837,4002992,4132149,4255892,4370544,4489991,4604570,4717266,4839234,4951571,5038123,5062707
4,9,06,California,0,0,5,137936,139331,143811,148422,153027,156967,160962,164707,168751,173104,177386,181431,182242
4,9,06,California,0,0,6,767593,780384,824741,869028,916088,964029,1012389,1061456,1115123,1174828,1237154,1289343,1294992
4,9,06,California,0,1,0,22905106,22933424,23095496,23166048,23223144,23239009,23208112,23145097,23114006,23156344,23201362,23240237,23259948
4,9,06,California,0,1,1,16058359,16041289,16030167,15953726,15870991,15759038,15600864,15420026,15272290,15177450,15093398,15028651,15016524
4,9,06,California,0,1,2,2211100,2212229,2217767,2218413,2216811,2214371,2206427,2197071,2187067,2184581,2185021,2187080,2189724
4,9,06,California,0,1,3,183722,183335,181977,179962,178072,176062,173893,171109,168700,167004,165476,164434,164858
4,9,06,California,0,1,4,3714970,3750948,3890939,4011189,4125032,4229020,4337573,4439806,4539148,4646658,4742912,4816832,4840371
4,9,06,California,0,1,5,108807,109690,112802,115790,118552,120734,122825,124767,126810,128990,130621,132685,133266
4,9,06,California,0,1,6,628148,635933,661844,686968,713686,739784,766530,792318,819991,851661,883934,910555,915205
4,9,06,California,0,2,0,10966547,11054553,11383962,11705795,12030015,12335567,12619831,12876105,13136305,13447993,13759867,14013719,14089415
4,9,06,California,0,2,1,10306937,10380076,10655714,10921061,11182604,11422478,11639112,11822717,12002619,12225440,12435684,12607752,12677441
4,9,06,California,0,2,2,170032,172679,183853,194868,206220,217527,228903,240388,252852,267382,284546,299469,301395
4,9,06,California,0,2,3,219448,223817,238436,254214,273454,293560,315402,339158,365643,395314,430993,457673,459480
4,9,06,California,0,2,4,101556,103889,112053,120960,130860,141524,152418,164764,178118,192576,208659,221291,222336
4,9,06,California,0,2,5,29129,29641,31009,32632,34475,36233,38137,39940,41941,44114,46765,48746,48976
4,9,06,California,0,2,6,139445,144451,162897,182060,202402,224245,245859,269138,295132,323167,353220,378788,379787
4,9,06,California,1,0,0,16874875,16937562,17185235,17373381,17543650,17703161,17831713,17923731,18035385,18207365,18378154,18517830,18568878
4,9,06,California,1,0,1,13220513,13253418,13391046,13484608,13562434,13630264,13665751,13667068,13683616,13746929,13807657,13858068,13890220
4,9,06,California,1,0,2,1167440,1169941,1178988,1184788,1188625,1193945,1197221,1199175,1202007,1209184,1217993,1226693,1229306
4,9,06,California,1,0,3,204633,206705,213246,220058,228576,237640,247630,258375,271224,285717,303677,317121,318294
4,9,06,California,1,0,4,1837709,1855545,1925510,1983249,2038250,2089996,2143703,2195085,2245420,2300612,2350751,2389901,2401728
4,9,06,California,1,0,5,69274,69988,72213,74472,76557,78491,80382,82211,84194,86243,88262,90258,90674
4,9,06,California,1,0,6,375306,381965,404232,426206,449208,472825,497026,521817,548924,578680,609814,635789,638656
4,9,06,California,1,1,0,11259851,11277879,11364203,11397016,11411927,11424228,11415217,11385215,11373012,11395579,11419094,11437702,11448746
4,9,06,California,1,1,1,7934913,7930767,7933949,7900340,7853754,7806846,7738411,7654332,7587740,7546776,7511480,7482396,7477648
4,9,06,California,1,1,2,1084653,1085807,1089278,1089630,1088129,1087969,1085746,1082145,1078883,1078865,1079314,1080681,1082298
4,9,06,California,1,1,3,90765,90617,89983,88968,87894,86930,85994,84613,83458,82665,81957,81467,81692
4,9,06,California,1,1,4,1788160,1804825,1870702,1924064,1974138,2020653,2068787,2113986,2157618,2205395,2247571,2280348,2291632
4,9,06,California,1,1,5,54554,55005,56493,57959,59151,60208,61179,62036,63124,64090,64888,65791,66087
4,9,06,California,1,1,6,306806,310858,323798,336055,348861,361622,375100,388103,402189,417788,433884,447019,449389
4,9,06,California,1,2,0,5615024,5659683,5821032,5976365,6131723,6278933,6416496,6538516,6662373,6811786,6959060,7080128,7120132
4,9,06,California,1,2,1,5285600,5322651,5457097,5584268,5708680,5823418,5927340,6012736,6095876,6200153,6296177,6375672,6412572
4,9,06,California,1,2,2,82787,84134,89710,95158,100496,105976,111475,117030,123124,130319,138679,146012,147008
4,9,06,California,1,2,3,113868,116088,123263,131090,140682,150710,161636,173762,187766,203052,221720,235654,236602
4,9,06,California,1,2,4,49549,50720,54808,59185,64112,69343,74916,81099,87802,95217,103180,109553,110096
4,9,06,California,1,2,5,14720,14983,15720,16513,17406,18283,19203,20175,21070,22153,23374,24467,24587
4,9,06,California,1,2,6,68500,71107,80434,90151,100347,111203,121926,133714,146735,160892,175930,188770,189267
4,9,06,California,2,0,0,16996778,17050415,17294223,17498462,17709509,17871415,17996230,18097471,18214926,18396972,18583075,18736126,18780485
4,9,06,California,2,0,1,13144783,13167947,13294835,13390179,13491161,13551252,13574225,13575675,13591293,13655961,13721425,13778335,13803745
4,9,06,California,2,0,2,1213692,1214967,1222632,1228493,1234406,1237953,1238109,1238284,1237912,1242779,1251574,1259856,1261813
4,9,06,California,2,0,3,198537,200447,207167,214118,222950,231982,241665,251892,263119,276601,292792,304986,306044
4,9,06,California,2,0,4,1978817,1999292,2077482,2148900,2217642,2280548,2346288,2409485,2471846,2538622,2600820,2648222,2660979
4,9,06,California,2,0,5,68662,69343,71598,73950,76470,78476,80580,82496,84557,86861,89124,91173,91568
4,9,06,California,2,0,6,392287,398419,420509,442822,466880,491204,515363,539639,566199,596148,627340,653554,656336
4,9,06,California,2,1,0,11645255,11655545,11731293,11769032,11811217,11814781,11792895,11759882,11740994,11760765,11782268,11802535,11811202
4,9,06,California,2,1,1,8123446,8110522,8096218,8053386,8017237,7952192,7862453,7765694,7684550,7630674,7581918,7546255,7538876
4,9,06,California,2,1,2,1126447,1126422,1128489,1128783,1128682,1126402,1120681,1114926,1108184,1105716,1105707,1106399,1107426
4,9,06,California,2,1,3,92957,92718,91994,90994,90178,89132,87899,86496,85242,84339,83519,82967,83166
4,9,06,California,2,1,4,1926810,1946123,2020237,2087125,2150894,2208367,2268786,2325820,2381530,2441263,2495341,2536484,2548739
4,9,06,California,2,1,5,54253,54685,56309,57831,59401,60526,61646,62731,63686,64900,65733,66894,67179
4,9,06,California,2,1,6,321342,325075,338046,350913,364825,378162,391430,404215,417802,433873,450050,463536,465816
4,9,06,California,2,2,0,5351523,5394870,5562930,5729430,5898292,6056634,6203335,6337589,6473932,6636207,6800807,6933591,6969283
4,9,06,California,2,2,1,5021337,5057425,5198617,5336793,5473924,5599060,5711772,5809981,5906743,6025287,6139507,6232080,6264869
4,9,06,California,2,2,2,87245,88545,94143,99710,105724,111551,117428,123358,129728,137063,145867,153457,154387
4,9,06,California,2,2,3,105580,107729,115173,123124,132772,142850,153766,165396,177877,192262,209273,222019,222878
4,9,06,California,2,2,4,52007,53169,57245,61775,66748,72181,77502,83665,90316,97359,105479,111738,112240
4,9,06,California,2,2,5,14409,14658,15289,16119,17069,17950,18934,19765,20871,21961,23391,24279,24389
4,9,06,California,2,2,6,70945,73344,82463,91909,102055,113042,123933,135424,148397,162275,177290,190018,190520
4,8,08,Colorado,0,0,0,4302086,4326921,4425687,4490406,4528732,4575013,4631888,4720423,4803868,4889730,4972195,5029196,5049071
4,8,08,Colorado,0,0,1,3903965,3924356,4003807,4052788,4080217,4110950,4153715,4222448,4287008,4351612,4411960,4450623,4466745
4,8,08,Colorado,0,0,2,173426,174461,179725,183260,183960,187991,189701,195570,199716,205038,210643,214919,215975
4,8,08,Colorado,0,0,3,49581,50135,52691,54869,56427,58794,61304,63957,66936,70894,74542,78144,78649
4,8,08,Colorado,0,0,4,98764,100211,105901,110453,114155,117966,122152,126943,131336,135832,140845,144819,145930
4,8,08,Colorado,0,0,5,5518,5589,5993,6344,6521,6783,6833,7137,7477,7855,8263,8420,8494
4,8,08,Colorado,0,0,6,70832,72169,77570,82692,87452,92529,98183,104368,111395,118499,125942,132271,133278
4,8,08,Colorado,0,1,0,3566358,3581629,3642418,3673383,3686392,3710269,3739469,3797117,3849687,3904831,3956704,3990509,4001370
4,8,08,Colorado,0,1,1,3217927,3230049,3277055,3297880,3304843,3319067,3340395,3384525,3425285,3467679,3506018,3529377,3537316
4,8,08,Colorado,0,1,2,160715,161497,165681,168181,168150,171253,172006,176682,179624,183379,187380,190272,191096
4,8,08,Colorado,0,1,3,29610,29661,30295,30420,30304,30391,30483,30830,31125,31327,31573,31604,31763
4,8,08,Colorado,0,1,4,95214,96588,101819,106029,109438,112760,116416,120882,124887,128901,133431,136887,137948
4,8,08,Colorado,0,1,5,3964,4019,4278,4485,4551,4708,4740,4981,5175,5423,5631,5749,5791
4,8,08,Colorado,0,1,6,58928,59815,63290,66388,69106,72090,75429,79217,83591,88122,92671,96620,97456
4,8,08,Colorado,0,2,0,735728,745292,783269,817023,842340,864744,892419,923306,954181,984899,1015491,1038687,1047701
4,8,08,Colorado,0,2,1,686038,694307,726752,754908,775374,791883,813320,837923,861723,883933,905942,921246,929429
4,8,08,Colorado,0,2,2,12711,12964,14044,15079,15810,16738,17695,18888,20092,21659,23263,24647,24879
4,8,08,Colorado,0,2,3,19971,20474,22396,24449,26123,28403,30821,33127,35811,39567,42969,46540,46886
4,8,08,Colorado,0,2,4,3550,3623,4082,4424,4717,5206,5736,6061,6449,6931,7414,7932,7982
4,8,08,Colorado,0,2,5,1554,1570,1715,1859,1970,2075,2093,2156,2302,2432,2632,2671,2703
4,8,08,Colorado,0,2,6,11904,12354,14280,16304,18346,20439,22754,25151,27804,30377,33271,35651,35822
4,8,08,Colorado,1,0,0,2166390,2179179,2229982,2261741,2275518,2300502,2323650,2367463,2407435,2450670,2491485,2520662,2531054
4,8,08,Colorado,1,0,1,1966108,1976639,2017872,2042022,2051177,2067787,2084883,2119104,2150114,2182508,2212079,2232054,2240509
4,8,08,Colorado,1,0,2,90543,91133,93884,95665,95731,98447,98957,102050,104246,107371,110500,113001,113581
4,8,08,Colorado,1,0,3,25419,25704,27059,28096,28906,30035,31303,32634,34074,36146,38096,39898,40175
4,8,08,Colorado,1,0,4,46427,47089,49609,51660,53074,54855,56432,58455,60156,62061,64338,66087,66603
4,8,08,Colorado,1,0,5,2944,2984,3186,3404,3470,3553,3536,3686,3837,3982,4275,4263,4304
4,8,08,Colorado,1,0,6,34949,35630,38372,40894,43160,45825,48539,51534,55008,58602,62197,65359,65882
4,8,08,Colorado,1,1,0,1781523,1789455,1820856,1835707,1838076,1852623,1863276,1892313,1917742,1946217,1972498,1990863,1996540
